year_month,currency,usd_value,proportion
2022-06,AUD,21209.90848758435,0.00889094479567041
2022-06,CAD,34049.12771912849,0.014272994863165534
2022-06,EUR,24156.932873,0.010126302842479656
2022-06,GBP,22157.386119039802,0.009288116302625948
2022-06,HKD,80133.67042718251,0.03359109448584285
2022-06,JPY,1632618.794980464,0.6843746443810546
2022-06,KRW,47778.2036909357,0.02002806243605751
2022-06,NT$,150350.64693260088,0.06302522722592538
2022-06,Other,66464.34338220008,0.027861072962079778
2022-06,SGD,18008.71454855012,0.007549041853993473
2022-06,USD,288635.22,0.120992497851105
2022-07,AUD,24055.582959898842,0.008109239324377765
2022-07,CAD,40145.8280485912,0.013533329375723123
2022-07,EUR,27359.554814,0.00922302228821524
2022-07,GBP,19801.28159872814,0.006675096241947789
2022-07,HKD,83285.46817643676,0.028075885536070745
2022-07,JPY,2119700.4770398564,0.7145600459140231
2022-07,KRW,51739.67986134681,0.017441666130551932
2022-07,NT$,159674.60744403597,0.053826989266827725
2022-07,Other,81255.93627339805,0.02739172169994021
2022-07,SGD,23424.567474089872,0.007896521320397414
2022-07,USD,335998.38,0.11326648290192512
2022-08,AUD,31368.09881814197,0.011584646390968878
2022-08,CAD,46367.18208742607,0.01712400269275593
2022-08,EUR,27975.406607,0.010331681083529116
2022-08,GBP,16683.838576746737,0.006161558323191509
2022-08,HKD,79481.95977977297,0.029353720282765304
2022-08,JPY,1798761.978398735,0.6643061660216755
2022-08,KRW,59052.97073607661,0.021809029239541346
2022-08,NT$,156754.6152203885,0.057891515772397484
2022-08,Other,84510.51291755159,0.031210830281592224
2022-08,SGD,23710.15337118719,0.008756467654392322
2022-08,USD,383063.65,0.14147038225719033
2022-09,AUD,23625.761680344833,0.011569218646861003
2022-09,CAD,39564.112752481524,0.0193740154156943
2022-09,EUR,25380.596661,0.012428537802579475
2022-09,GBP,13966.334313377047,0.0068391266090286765
2022-09,HKD,50025.50998477559,0.02449682134126013
2022-09,JPY,1266851.310705869,0.6203600969534846
2022-09,KRW,45534.96157199365,0.022297860006819433
2022-09,NT$,103286.74158988558,0.05057813216533628
2022-09,Other,73975.05991715676,0.03622459475277914
2022-09,SGD,16114.078590503665,0.007890848177874181
2022-09,USD,383798.02999999997,0.1879407481282826
2022-10,AUD,21280.00171881484,0.00986536914531828
2022-10,CAD,41325.68731690496,0.019158511636998637
2022-10,EUR,25470.750527,0.011808192484072774
2022-10,GBP,14165.292644352841,0.006567003275401307
2022-10,HKD,69184.97654021092,0.032074026210058906
2022-10,JPY,1365253.5631481016,0.6329290079666048
2022-10,KRW,48341.329877224816,0.02241095045555226
2022-10,NT$,121347.5791871904,0.05625651160140262
2022-10,Other,93456.55551040493,0.0433262849948408
2022-10,SGD,17348.097283298794,0.00804254557542242
2022-10,USD,339866.76,0.15756159665432717
2022-11,AUD,18853.066314366497,0.009377251860191794
2022-11,CAD,32685.147925792746,0.01625713605824565
2022-11,EUR,25745.828177,0.012805615338072604
2022-11,GBP,13462.591915683486,0.006696105184128398
2022-11,HKD,58864.36190934468,0.029278311443310348
2022-11,JPY,1307076.6112050703,0.6501216502111363
2022-11,KRW,48839.62426287496,0.024292146955485934
2022-11,NT$,95756.83370654185,0.04762811163065271
2022-11,Other,84063.6704478378,0.04181209554653948
2022-11,SGD,16914.592811620852,0.00841308221497592
2022-11,USD,308248.49,0.15331849355726088
2022-12,AUD,24394.454677387857,0.00838836980007161
2022-12,CAD,39654.39287247452,0.013635710082913753
2022-12,EUR,36811.558198,0.012658162158792171
2022-12,GBP,21467.00708354239,0.007381726556258171
2022-12,HKD,73364.35351322558,0.025227345130307964
2022-12,JPY,1992879.7678545879,0.6852792030371057
2022-12,KRW,69270.33211726826,0.023819559389947537
2022-12,NT$,143531.26418789974,0.04935520542690814
2022-12,Other,111297.07850172116,0.03827103595824288
2022-12,SGD,25592.790237481568,0.008800434015303263
2022-12,USD,369865.19,0.1271832484441488
2023-01,AUD,22529.066760557598,0.009106347452122692
2023-01,CAD,33669.14949433996,0.013609217681830522
2023-01,EUR,31938.018014,0.012909486755874803
2023-01,GBP,18480.376233461455,0.007469849009568354
2023-01,HKD,59993.83468931561,0.024249770728301468
2023-01,JPY,1624516.6784880243,0.6566367561207449
2023-01,KRW,61361.762599093316,0.02480269318036239
2023-01,NT$,123728.58067354848,0.050011634185571516
2023-01,Other,92842.38952230477,0.03752730045416659
2023-01,SGD,20437.618435472228,0.008260974879489949
2023-01,USD,384498.48,0.15541596955196685
2023-02,AUD,14974.78190470006,0.007619508360863863
2023-02,CAD,27621.69506784568,0.014054544356644359
2023-02,EUR,30944.685707999997,0.01574535729314404
2023-02,GBP,13170.080642645344,0.006701235464296899
2023-02,HKD,41976.41692940813,0.02135855211703258
2023-02,JPY,1295884.2365940607,0.6593752642461541
2023-02,KRW,47577.69520223329,0.024208609426910395
2023-02,NT$,77569.89452890241,0.039469320065943114
2023-02,Other,73602.28498140919,0.03745051042235963
2023-02,SGD,16020.625810230822,0.008151657438764559
2023-02,USD,325978.88,0.1658654408078865
2023-03,AUD,17225.180562148347,0.00807130306568574
2023-03,CAD,30229.845516918675,0.014164974579835739
2023-03,EUR,30458.007696,0.014271885859450387
2023-03,GBP,17223.532481221282,0.008070530814817824
2023-03,HKD,57522.267540068184,0.026953543544361087
2023-03,JPY,1366352.1643895223,0.6402395825955882
2023-03,KRW,47076.96623238956,0.022059127943752553
2023-03,NT$,104818.27564823959,0.049115309214152726
2023-03,Other,91518.6950514042,0.04288344736189102
2023-03,SGD,18874.796224204507,0.008844273073304428
2023-03,USD,352826.62,0.16532602194716034
2023-04,AUD,16849.90905284715,0.00792433519643358
2023-04,CAD,31646.485885817492,0.01488300982289563
2023-04,EUR,24991.522651,0.01175325053296493
2023-04,GBP,17210.149652552205,0.008093752565659368
2023-04,HKD,54668.35005757382,0.025709950667002796
2023-04,JPY,1419458.0819906914,0.6675562226301932
2023-04,KRW,48764.74020316175,0.02293354497789168
2023-04,NT$,95878.91561948958,0.0450908466779544
2023-04,Other,81002.53349522495,0.03809464046145935
2023-04,SGD,17802.673577002482,0.00837241034206184
2023-04,USD,318076.5,0.14958803612548321
2023-05,AUD,14927.396043186283,0.007746463992074518
2023-05,CAD,26939.519123126815,0.013980068207968595
2023-05,EUR,24004.659937,0.012457044303372862
2023-05,GBP,15377.699234609458,0.007980145569744463
2023-05,HKD,48605.15621021538,0.02522329355517133
2023-05,JPY,1297594.2803651614,0.673377147634451
2023-05,KRW,45389.44636861242,0.023554524238348154
2023-05,NT$,73033.81373018639,0.03790036833135467
2023-05,Other,69485.3667534381,0.03605892748972085
2023-05,SGD,13065.619611012075,0.006780308605602168
2023-05,USD,298571.87,0.1549417080721914
2023-06,AUD,10230.508137338811,0.007686511188112546
2023-06,CAD,18605.231228449447,0.013978711132924976
2023-06,EUR,16245.401656,0.012205694957465499
2023-06,GBP,8828.788507654177,0.00663335395764769
2023-06,HKD,29611.121592744443,0.022247792031412892
2023-06,JPY,919569.164660903,0.6909020136166921
2023-06,KRW,24835.2919173936,0.01865955694677191
2023-06,NT$,57401.03920834849,0.04312725469362926
2023-06,Other,44746.11612601034,0.0336192022536848
2023-06,SGD,9922.390582903427,0.007455012517897176
2023-06,USD,190973.95,0.14348489670376105
2023-07,AUD,106.93496891036149,0.0015095605723045588
2023-07,CAD,217.9684615429803,0.0030769784561959458
2023-07,EUR,250.892486,0.003541754475755738
2023-07,GBP,81.48337488144173,0.0011502700311480391
2023-07,HKD,931.9546054045771,0.013156051213478088
2023-07,JPY,60123.056143773894,0.8487344782152014
2023-07,KRW,799.5148274965521,0.011286448884399792
2023-07,NT$,4879.854835495291,0.06888706784408732
2023-07,Other,1197.0239196693374,0.016897934619993175
2023-07,SGD,751.2314087416759,0.010604850095985413
2023-07,USD,1498.56,0.02115460559145051
2023-08,JPY,1131.6288741196827,0.7469616306340442
2023-08,KRW,10.981078445032743,0.00724835186606816
2023-08,NT$,178.79207453536065,0.1180164474357978
2023-08,Other,193.57388024220734,0.12777357006408985
