Affiliation,currency,usd_value
nullptr::live,EUR,431.39755
nullptr::live,GBP,133.71665067326333
nullptr::live,JPY,105.66114901887909
nullptr::live,KRW,2.9803210859739027
nullptr::live,NT$,14.602776816000713
nullptr::live,Other,378.1783259952508
nullptr::live,SGD,13.816264625162502
nullptr::live,USD,1881.18
unicreate,AUD,41.631210478602085
unicreate,CAD,20.75613079019074
unicreate,EUR,1164.265357
unicreate,GBP,26.542667511480587
unicreate,HKD,809.8842858718178
unicreate,JPY,106212.0765119524
unicreate,KRW,161.584034186272
unicreate,NT$,336.850831733427
unicreate,Other,83.8221473086425
unicreate,SGD,34.43743346555518
unicreate,USD,877.0
upd8,AUD,518.3829138975935
upd8,CAD,603.4724558956264
upd8,EUR,215.9414
upd8,GBP,265.51762248884125
upd8,HKD,3432.870377058626
upd8,JPY,534756.085534703
upd8,KRW,895.0569475074835
upd8,NT$,1609.5498693053964
upd8,Other,869.0231479546069
upd8,SGD,122.46516834449
upd8,USD,9590.85
upnation-ntv,AUD,26.321448013064778
upnation-ntv,EUR,42.427
upnation-ntv,HKD,175.69351841835692
upnation-ntv,JPY,33357.54423357838
upnation-ntv,KRW,620.0752491725639
upnation-ntv,NT$,186.12587131730592
upnation-ntv,Other,21.603601813764893
upnation-ntv,SGD,17.834161259276485
upnation-ntv,USD,601.73
まふまふの何でも屋さん,EUR,6.943976000000001
まふまふの何でも屋さん,JPY,8125.400779108914
まふまふの何でも屋さん,KRW,1.4116080667452986
まふまふの何でも屋さん,NT$,12.143085697158545
まふまふの何でも屋さん,Other,18.648395621812668
まふまふの何でも屋さん,SGD,5.1499038138158335
まふまふの何でも屋さん,USD,21.9
天江家,AUD,97.77196025134307
天江家,CAD,2.308839094524319
天江家,EUR,12.367656000000002
天江家,HKD,2.294932756055368
天江家,JPY,8067.118517803047
天江家,KRW,1.6099329318674118
天江家,NT$,19.82276030268802
天江家,Other,1.5785585942585332
天江家,SGD,7.408802399386204
天江家,USD,16.0
